N,text,created_at,likes_count,username,user_loc
9624,People sending me friend requests left &amp; right 🤦🏽‍♀️,1477442094176346112,2022-01-02 00:50:19+00:00,0,gabbb_bbb_yyy,
9625,@ShelKel2 @jimfusillibooks @HerschelWalker @GaRepublicans No Republican approves of BBB. He knows this and doesn’t care for what it entails. He’s going with party. They all do it.,1477442067592790017,2022-01-02 00:50:13+00:00,0,KarmaPolice50,United States
9626,I am so sick of what Manchin is pulling ! He can’t say” how do I go explain this to my people of WV . Well they know and the majority of the state are telling him to pass the BBB. He has no excuses anymore! He’s backing his money chain! He’s Disgraceful !,1477442037138046985,2022-01-02 00:50:05+00:00,2,BonczekL,"Naugatuck, CT"
9627,"@SquireforBrant @JustinTrudeau With Trudeau coming off of the every child matters and reconciliation disrespect, how could anyone expect people to trust the government? Especially the people who’ve had hundreds of children’s remains uncovered because of the government thinking it knows what’s  best?!",1477441905403305986,2022-01-02 00:49:34+00:00,3,lauren43688048,"Ontario, Canada"
9628,@bbb SPORT CLUB DO RECIFE,1477441878576582656,2022-01-02 00:49:28+00:00,0,alysonverissimo,"Recife, Pernambuco - Brasil"
9629,"@kyrstensinema Be more proud and abolish the filibuster, vote for voting rights and the BBB.",1477441744853778434,2022-01-02 00:48:56+00:00,0,gazer5000,"Dallas, TX"
9630,So the English Government are now going to build back better habitats to help make Britain wild again &amp; Farmers will be payed for the work what they mean is the landowners will get the money &amp; Tennent Farmers will do the work.#ScottishIndependence9 and be #FreeBy23,1477441638901456900,2022-01-02 00:48:30+00:00,6,DoubleJad,Scotland
9631,"Qur'an refers to teachings about peace and reconciliation. Love for all, Hatred for none. #trueIslam #WorldPeaceDay",1477441505061126144,2022-01-02 00:47:58+00:00,0,shaziaMubashir2,
9632,@What46HasDone @SenSchumer Do you genuinely think tweeting too much is what's keeping Dems from passing BBB?,1477441483359887369,2022-01-02 00:47:53+00:00,1,myrkwise,
9633,"Not only are we deeply divided, but our institutions are failing us. If @TheJusticeDepartment fails to do their job in fully prosecuting Jan 6 &amp; the @SenateDems fail to protect voting rights, future elections, &amp; the economy(BBB), American democracy WILL fail. Please #DontIgnore https://t.co/U6d84GXC8h",1477441451923542018,2022-01-02 00:47:46+00:00,2,donnastowe1,
9634,@RosedaleTom A Dem Socialist led the forging of the BBB. It is title he gives himself.,1477441377977970689,2022-01-02 00:47:28+00:00,0,DonJBacon,"Papillion, NE"
9635,@licehaver94 What I do  bbb!??!???,1477441375599828994,2022-01-02 00:47:28+00:00,1,NPDSMGRBN,
9636,@Swiphey @zAxiz__ this duo is hacked up reported to BBB,1477441375293435909,2022-01-02 00:47:28+00:00,0,_SKv2,"Seattle, WA"
9637,@joncoopertweets Build Back Better!,1477441372152111113,2022-01-02 00:47:27+00:00,1,IoanaFernandez,"Chicago, IL"
9638,@joncoopertweets Build Back Better,1477441128383324161,2022-01-02 00:46:29+00:00,0,kathlee25714095,
9639,@paulakana_ tem o scooby doo no bbb,1477441033633992704,2022-01-02 00:46:06+00:00,0,frozenprince_,sc
9640,Debunking Manchin’s anti-Build Back Better myths - The Boston Globe https://t.co/uOjebkIB6S,1477441020119830528,2022-01-02 00:46:03+00:00,0,medicalmyths,
9641,".@RepBourdeaux on Build Back Better: ""I would not be happy about dropping the Child Tax Cut, but you know I want to get some stuff done and we have a lot of really important things in this bill. [...] I do think there are ways that we can reframe the Child Tax Credit."" https://t.co/snMshsEr2G",1477441006907928582,2022-01-02 00:46:00+00:00,25,thehill,"Washington, DC"
9642,"@JustinTrudeau #NeverForget 🇨🇦 is/was built on #Indigenous #Genocide 
🇨🇦 Is a #FossilFuel company &amp; w commit #HumanRights violations like many of the ones you are fleeing to build #pipelines during #ClimateCrisis 🔥🌦️⚰️☠️
#Reconciliation 🪶 is a lie until this 👇#Stops 
https://t.co/X4LO6e2F9P",1477440802213171201,2022-01-02 00:45:11+00:00,5,cindian1,
9643,BBB to ansiosa,1477440764313587712,2022-01-02 00:45:02+00:00,0,Carlaaeduardaaa,"Manacapuru, Brasil💚"
9644,"@joncoopertweets Helping to revise the Senate filibuster from blanket obstructionism back to reasonable dialogue on policies and/or nominees. Revising this will allow the voting rights bills to pass as well as the Build Back Better bill.

Let's do this! https://t.co/YugU4a7PVL",1477440589574639616,2022-01-02 00:44:20+00:00,0,DarrylDclayton,
9645,"@TrunixW @rubiconcapital_ Try not to hate your fellow man for going along with this. They are committing evil, but revenge belongs to God. There will need to be reconciliation eventually. It's better to take pride in the fact that you never faltered when the whole word signed on to a lie.",1477440434968399873,2022-01-02 00:43:43+00:00,0,WhistlerIrish,
9646,Do you hear that? @TheDemocrats will have to work twenty times as hard if the Build Back Better doesn't get passed. https://t.co/eCxwX9pPzy,1477440238687600651,2022-01-02 00:42:57+00:00,0,StevenHarp_,
9647,"You know your president is a dead goose when the main stream and democrat cheer leaders are talking of replacing him BEFORE he’s even a year in! #disaster 
 #POTUS #BBB #LetsGoBrandon",1477440211789529091,2022-01-02 00:42:50+00:00,0,Christo47543129,
9648,@StephanieGridl5 @RonFilipkowski I think Ron understood the words.  But what does anything that comes after better... have to do with Build Back Better?,1477440144647069696,2022-01-02 00:42:34+00:00,27,BarbaraHighlan3,
9649,"@MetzTrey @TriggeredOption That would make sense.  Summer 2023.  Right when they got you by the balls they'll tear down the system and ""build back better"". 
https://t.co/mqFNvw1iZq",1477440142105198593,2022-01-02 00:42:34+00:00,1,MrCrackMorris,
9650,@davereaboi Reading the peoples’ TL that are posting there is scary. I read crazy left wing twitter and I know there will never be unity. They want us dead or imprisoned. They believe us to be worse than Hitler. There’s no reconciliation happening.,1477439787007152130,2022-01-02 00:41:09+00:00,1,alfonsethespare,
9651,"@BidenTracking I just wanna know how @JoeBiden can have worse response to the coronavirus than Trump. 

Start up student loans in March. 
No national testing plan.
No shutdowns. 
No covid checks. 
No executive orders for public safety. 
No BBB, no legislation. 

It's like they want to lose.",1477439782540169223,2022-01-02 00:41:08+00:00,0,BrianBentleyRI,"Providence, RI"
9652,@IAmBallHawk Haha verified dudes at me now uva basketball is a soft ass program that doesn’t produce good pro players  prove me wrong.. in waiting… name a uva pro that is any good,1477439678760501253,2022-01-02 00:40:43+00:00,0,BBB_804,
9653,"@TeamPelosi @PaulStewartII Thank you for all you do, Speaker. Please help Schumer get voting rights and BBB passed in January.",1477439610791759874,2022-01-02 00:40:27+00:00,9,HopesMom12,
9654,"@ewarren Abolish the filibuster, pass voting rights, pass BBB, fix the student loan crisis.

Get to it.",1477439513907585025,2022-01-02 00:40:04+00:00,0,DuaneJoel,
9655,"@FoxNews The red wave is climate change and the blue wall is earth? Probably, if the GOP stymies every Democratic bill, such as Build Back Better…..,",1477439511512633351,2022-01-02 00:40:03+00:00,0,jayvee23660237,
9656,"@MarshaBlackburn The moment you vote for the Build Back Better Bill, Blackburn.",1477439394370011137,2022-01-02 00:39:35+00:00,0,samtosane,"Valley Forge, Pa."
9657,"GYX issues Area Forecast Discussion (AFD) at Jan 1, 7:39 PM EST https://t.co/ckH8BGX91Y",1477439388296499200,2022-01-02 00:39:34+00:00,0,iembot_gyx,"Gray, ME"
9658,"GYX issues Area Forecast Discussion (AFD) at Jan 1, 7:39 PM EST https://t.co/OXZpp9LTUG",1477439388296482817,2022-01-02 00:39:34+00:00,0,IEMBotNortheast,United States
9659,@bbb Ansioso bbb22,1477439367857770498,2022-01-02 00:39:29+00:00,0,LJulquinha,"Bahia, Brasil"
9660,"@mms5048 how does T follow the constitution?  What does BBB have to do except help give people a chance w education, childcare, etc.",1477439299255771136,2022-01-02 00:39:13+00:00,0,nabmcd,
9661,@bbb SPORT CLUB DO RECIFE,1477439287117455368,2022-01-02 00:39:10+00:00,0,bruunoalencar13,Recife
9662,"Meanwhile, here is our op-ed piece on the Archbishop's visit to the city in 1992 and what he had to say about South Africa's path out of apartheid and the reconciliation process including audio from his 1992 press conference at the National Civil Rights Museum. https://t.co/2H3BJZwSbG",1477439279446073347,2022-01-02 00:39:08+00:00,2,bdriesdm,"Memphis, Tenn."
9663,comercial do bbb,1477439269744566283,2022-01-02 00:39:06+00:00,0,jeansgigante,
9664,"Biden 2021
-200 mil vaxd 
-Chek n pock
-1 mil JOBS
-N 20 y war
-Kid tx crd/cut pov 1/3
-Repair relation w/allies
-INFRASTRT
-Fed Min Wge 15
-40 Judges

To do
-BBB
-For Peep/J Lewis/Fre 2 Vote/Protect Democracy Act
-N Stdnt Debt 
-WOMN HLTH PROTECT ACT
-PRO ACT Union

M4A
Homs4A",1477439195362824193,2022-01-02 00:38:48+00:00,0,EndTheOligarch,United States of Democracy
9665,"@JoeBiden The real purpose of the BBB bill, is to send money for Biden's voters like this one. But where's the money from, from hard-working middle class like you and me who had to experice Biden's rampant $$$ printing and distribution simply due to his grease to his voters! https://t.co/R4rxfgpL9b",1477439147149340672,2022-01-02 00:38:36+00:00,0,wang1333,
9666,@BBB_804 Been great since Tony B has been the head basketball coach my guy.,1477439142048980994,2022-01-02 00:38:35+00:00,1,IAmBallHawk,"Charlottesville,Va"
9667,@bbb SPORT CLUB DO RECIFE,1477439090580676612,2022-01-02 00:38:23+00:00,0,Jhenriquee19,Piedade
9668,"@bharathceegee Its a small nook, not like Swagat, fast-food style on disposables, but it will taste like home, on most days, luv BBB, puliogare, pulao etc, they sometimes hv Vangibath with green brinjal, saagu too for poori at times.. after covid no idea if they sustained, sm branches closed",1477439081730686977,2022-01-02 00:38:21+00:00,1,asha_ny,Pardesi
9669,"Regardless what you think of her tweet, holding Lidia Thorpe personally responsible for reconciliation failure is some boomer-ass shit. https://t.co/nqKeLJxiAD",1477439052408229889,2022-01-02 00:38:14+00:00,29,0bungler,"Melbourne, Victoria"
9670,"@NBCNews About to cross the line to conspiracy theory. This self-sabotage now looks intentional. Build Back Better is not Biden’s. It’s from the World Economic Forum. To build back, you have to tear it down first. Their utopia is everyone is equal and own nothing. How do we get there?",1477439020200304651,2022-01-02 00:38:06+00:00,1,maddermike1,
9671,@HerschelWalker You may find this helpful…. https://t.co/xlZjBuwQuK,1477438994828996612,2022-01-02 00:38:00+00:00,3,jimfusillibooks,New York
9672,"@POTUS Happy New Year, Mr. President! Now, please get John Lewis’ voting rights and your BBB legislation passed. Otherwise, we’re all screwed.",1477438936393953286,2022-01-02 00:37:46+00:00,1,LanganAlf,"Green Bay, Wisconsin"
9673,"Congress’ 2022 to-do list includes revived social spending bill, voting rights, Capitol riot probe 

 https://t.co/7d7RwWgvUZ",1477438791149314051,2022-01-02 00:37:11+00:00,1,New_Narrative,On the road
9674,"@SquireforBrant @JustinTrudeau Trudeau's idea of ""reconciliation"" is to call you names, fire you, and segregate you from society.",1477438778713202689,2022-01-02 00:37:08+00:00,6,chris_ottawa_,
9675,@realTuckFrumper Add #DCStateHood to that list! @HouseDemocrats  @POTUS @SpeakerPelosi @realTuckFrumper https://t.co/FqBzs0AlYW,1477438482771550213,2022-01-02 00:35:58+00:00,1,MyTake48,
9676,"@Sen_JoeManchin If you think bringing health to West Virginians includes overpriced medications, protecting fossil fuel company profits at the expense of clean air and voting with Republicans on BBB, then I’ve got a bridge in New York City I’d like to sell you.",1477438396335370241,2022-01-02 00:35:37+00:00,0,thinman_2001,"New Smyrna Beach, FL"
9677,"More #ThinBlueLine #RCMP deployed to #Indigenous territories, ""special"" forces that ❣️ #WhiteSupremacy &amp; ""volunteer"" for an opportunity to brutalize FN land defenders, drooling at the prospects! 😡
This is @bcndp @liberal_party 
#Reconciliation ⚰️☠️ 🇨🇦 #Genocide #cdnpoli #bcpoli https://t.co/w5L5YdCOBQ",1477438270896164864,2022-01-02 00:35:07+00:00,8,cindian1,
9678,@magi_jay This is why BBB needs to fail. https://t.co/OAds7znlI8,1477438208371613697,2022-01-02 00:34:53+00:00,1,jrob33oly,"Olympia, WA"
9679,"@SPBMcKenna @Sen_JoeManchin Senator Manchin, You'd be wise to start acting like a Democrat and pass Voting Rights and BBB. Don Winslow isn't giving up! You'll be out of a job in 2024, if you don't wise up! 

Happy New Year! 😊",1477438179498250241,2022-01-02 00:34:46+00:00,8,MichelleMuzyk,
9680,"@joncoopertweets Voting Rights Act.
BBB can wait but won't get a chance to pass it without protecting and ensuring voting rights.",1477438164511838209,2022-01-02 00:34:42+00:00,1,NJSforUS,
9681,It's important to understand Reconciliation as,1477438092063748096,2022-01-02 00:34:25+00:00,0,srs_rsrchr_54,
9682,"This explains why @POTUS wants to improve &amp; build better buildings, which includes homes, apartments, businesses, etc.

Please call your Senators about the Build Back Better plan and about voting rights!

Without voting rights, we could lose our democracy! https://t.co/pttARrseU6",1477438069364121602,2022-01-02 00:34:19+00:00,1,Peggysuz2017,USA 🌎 🌳#ClimateEmergency🐝🌱
9683,"@eatallfascists @TheDetroiter18 @ComptonMadeMe @JennyKastner Write to Manchin. He's holding up BBB, which would continue the payments.",1477437790279372800,2022-01-02 00:33:13+00:00,0,PetersJVecrumba,Williamsburg VA USA / Riga LV
9684,Love walking around the airport w my gator around my neck not over my face/mouth watching all these people scared of covid walk away from me in the airport like I’m a villain in some superhero movie,1477437773422501888,2022-01-02 00:33:09+00:00,0,BBB_804,
9685,@RonFilipkowski He’s been doing a lot of deep thinking about BBB,1477437611442593796,2022-01-02 00:32:30+00:00,0,1proudliberal,
9686,@kyrstensinema Hard at work? You mean hard at work keeping your GOP donors happy and ignoring what the majority want. The majority want #BBB passed and the filibustered carved out to get voting rights bills passed. You were fine carving it out for debt ceiling....why not voting rights?,1477437547437559808,2022-01-02 00:32:15+00:00,1,ResisterInGA,Dirty South
9687,"me: so we're writing a star trek fic
me @ me: so we'll do like, star trek stuff
me: aha no we will write a fic about prison abolition and reconciliation",1477437527250259968,2022-01-02 00:32:10+00:00,3,phnelt,
9688,"5/5 🛷 🇸🇪 🇸🇯 🇫🇮 🇷🇺 🦌
«these are dangerous times: There are racists again in the Swedish parliament and the Sami have always been subject to fierce aggression»

https://t.co/idqYrhSgEy",1477437513274953728,2022-01-02 00:32:07+00:00,0,SegregacioEscol,Països Catalans ↪CAT↩
9689,@MarshaBlackburn So does this mean you’ll be voting to pass Build Back Better?,1477437451442532355,2022-01-02 00:31:52+00:00,0,LTCBitchBaby,
9690,@POTUS @TheDemCoalition Let's continue to move forward on Build Back Better. Let's keep it moving?,1477437431020462082,2022-01-02 00:31:47+00:00,0,smallwood_ph,
9691,@Drift0r It’s called build back better I guess trump wasn’t so bad after all,1477437275172741127,2022-01-02 00:31:10+00:00,0,damonbuttpoop,
9692,"Congress’ 2022 to-do list includes revived social spending bill, voting rights, Capitol riot probe https://t.co/Lhpoam1f1W",1477437240376643586,2022-01-02 00:31:02+00:00,2,UPI,"Washington, D.C."
9693,"@RonFilipkowski ""Build back better... You probably want something written like the law of the land, Stating all men are to be treated equal...Oh, we have the Constitution. So you probably want to put people in charge whose gonna fight for the Constitution. Just thinkin! God bless you.""",1477437216943185920,2022-01-02 00:30:56+00:00,192,StephanieGridl5,
9694,"@SenSchumer Today would be a great day for you to do your damn job as Senate Majority Leader and get important legislation passed: BBB, Voting Rights. If you care so much about student loan debt, then write a damn bill and get it passed! Stop blaming  Biden/Harris for your incompetence.",1477437063385522177,2022-01-02 00:30:20+00:00,0,BravardDr,Tocobaga & Seminole lands
9695,"@SenatorRomney Senator, if you want to reduce the nation’s debt, why aren’t you supporting the Build Back Better legislation and fair taxes for all citizens and corporations within the United States?",1477437036701356040,2022-01-02 00:30:13+00:00,7,AllenGreyhhs,"Oriskany, NY"
9696,@RonFilipkowski BBB? How about CTE?,1477437028388147201,2022-01-02 00:30:11+00:00,0,deep_navy,My house
9697,"""The biggest gift mahraganat gave us is a sense of reconciliation with a culture we had shunned for our own different reasons"" | Joseph Fahim https://t.co/gEzGFz3dtg",1477436994624106502,2022-01-02 00:30:03+00:00,6,MiddleEastEye,
9698,@amyklobuchar And passing Build Back Better to address climste change action NOW,1477436885282828293,2022-01-02 00:29:37+00:00,0,jayvee23660237,
9699,"@SteelBurgher05 @SenatorSinema Oh wow, a man trying to explain how the actions of Sinema is an inspirations to your women, while trying to ignore the fact the BBB Act mainly benefits women. How pathetic some people are...",1477436848448237569,2022-01-02 00:29:28+00:00,8,optikool,"Bay Area, Cali"
9700,"MAF issues Area Forecast Discussion (AFD) at Jan 1, 6:29 PM CST ...New SHORT TERM... https://t.co/kdoUWiy6c0",1477436821768269824,2022-01-02 00:29:22+00:00,0,iembot_maf,"Midland/Odessa, TX"
9701,"@PeterTobias8 @Howardjd_ @rasmansa @marcushjohnson Not how reconciliation works. And that’s exactly what France did. They impoverished Haiti by putting it into perpetual debt, by stacking loans and creating a bank to ensure the debt was crippling and impossible to pay off. It was designed.",1477436722401079297,2022-01-02 00:28:58+00:00,3,victoriadecapua,"Vancouver, Canada"
9702,"Traffic Advisory
January 2, 2022
As of 8:20 am
I. MACARTHUR HIGHWAY 
- Tullahan to Jollibee BBB, Marulas, 
Both Lanes (LIGHT)

https://t.co/9coNnEuqkd https://t.co/4f5K61cp4m",1477436658635010048,2022-01-02 00:28:43+00:00,2,valenzuelacity,"Valenzuela City, Philippines"
9703,"The story cries for BBB to pass to upgrade infrastructure so these things don’t happen!!!

Line rupture has resulted in 'biggest spill' — 7 million gallons of raw sewage flowing into LA waterway - Raw Story - Celebrating 17 Years of Independent Journalism https://t.co/qSnQYCJqin",1477436652519886850,2022-01-02 00:28:42+00:00,0,bpsbarry1,
9704,Build Back Better Brandon! https://t.co/V6ZjaDIdd4,1477436631703502853,2022-01-02 00:28:37+00:00,3,hoss_tagge,Behind enemy lines 
9705,@jimfusillibooks @HerschelWalker @GaRepublicans Everything he said is more important than everything in BBB,1477436626632589312,2022-01-02 00:28:35+00:00,2,KarmaPolice50,United States
9706,"Congress' 2022 to-do list includes revived social spending bill, voting rights, Capitol riot probe https://t.co/0xF8Ners64 https://t.co/ZLYE1SowbP",1477436619384786946,2022-01-02 00:28:34+00:00,0,ZyiteGadgets,http://www.zyite.com/
9707,"@johnlundin I firmly believe when the Dems control the Senate and the House we will be able to expand the BBB bill and restore it to it's original conception and include The Squad's ideas, which would benefit many.  #TaxTheRich",1477436600678326272,2022-01-02 00:28:29+00:00,10,HavanaBornGirl,
9708,"@What46HasDone if/when BBB gets going again there will be several opportunities to make huge changes in the ""vote-o-rama"" phase.",1477436470042505224,2022-01-02 00:27:58+00:00,0,Fat_DTEA,
9709,"@NFCR14 @ReginaWilhelmi1 @mtgreenee Why yes I do. I also know oil company's pulled out leaving a mess and a leadership  un-able to deal.
Not to different in this country. Once the easy pumping is done a hole venting and oozing is left.
Biden wants to capture and use this vented gas,""BBB"".",1477436444591357953,2022-01-02 00:27:52+00:00,0,KeithBu83058454,
9710,@ChaseFa12753299 I see a little bit better than .500 win program that breeds soft pros what do you see @chasefa12753229 who is good in the nba from uva #asktwitter,1477436317906747394,2022-01-02 00:27:22+00:00,0,BBB_804,
9711,"When will @rahnamepting “weigh in” on the attack essay written by members of her organization that was recently retracted by Harvard due to misinformation? 🤔
#MisinfoReview 
#HarvardRetraction
#StopBlackAmericanHate 
https://t.co/gGNequ4gDC via @MoveOnOrg",1477436246783774722,2022-01-02 00:27:05+00:00,33,Black_Action,Southern California
9712,"@Germicidalwarf2 @Lawnguylander @KingPiranha825 @sabowsky @SassyMetisChick @BidenHarrisBro How is that an excuse? I'm explaining to you what happened - the CTC was to be expanded in BBB and Manchin killed the bill over it because he verbatim claimed several times ""parents will use the money to buy drugs""!",1477436210889080832,2022-01-02 00:26:56+00:00,0,kuronekodata,AWS East-01 😔
9713,"@POTUS Aren’t you the same President that said you don’t need the  Republicans help to pass BBB?   
Now you are calling for unity?   SMH",1477436119117668358,2022-01-02 00:26:34+00:00,0,MKrollFL,
9714,@davidfrum Colorado could use some Build Back Better!,1477436083763773440,2022-01-02 00:26:26+00:00,0,a_barbcosgrove,"Washington, USA"
9715,@POTUS @JoeBiden It will be a better year once Build Back Better is passed and climate change action is delivered!,1477436045348196358,2022-01-02 00:26:17+00:00,0,jayvee23660237,
9716,@katieporteroc @MaryKMaxwell3 Do you support BBB?,1477436020425576448,2022-01-02 00:26:11+00:00,0,shrinkrap69,"Palm Springs, CA"
9717,"So apparently it was fine with the GOP to look away when TFG spent $144 M of our $ on golfing, but heaven forbid a parent wants paid leave to be with his/her newborn baby? @SenatorManchin you can be a hero. Vote YES on #BBB. https://t.co/TITqwV7vBW",1477436014364741633,2022-01-02 00:26:09+00:00,0,judgej101,
9718,"@kyrstensinema Seriously!???
Arizona Families Need:
- Livable Wage
- Build Back Better
- Voting Rights Protections
- Covid Strategy 
But, you already know this and have ZERO intention of helping pass ANY of these important legislative bills.
#SelloutSinema https://t.co/jrqBO4bkMj",1477436005246324743,2022-01-02 00:26:07+00:00,0,NJSforUS,
9719,"@MAGAhomocon Don't be sorry to say it, biden is so stupid, he doesn't even know he is enriching the very industry he claims to hate. All the while sticking it to the citizens at the pump. Build Back Better...",1477436003442900997,2022-01-02 00:26:07+00:00,2,ProAmerican1st,Social Media - ProAmerican1st
9720,"🪞JANUARY • aries. leo. sagittarius.

blessings— financial abundance, romantic offers, growth in confidence, reconciliation, fame/influential status, answered prayers

lessons— maintaining firm boundaries, cutting off dead friendships, overcoming anxiety, learning to rest",1477435995360358403,2022-01-02 00:26:05+00:00,9945,thepisceanaura,on your mind
9721,BBB Industries Rear Left Rear Right 2 Of Disc Brake Calipers For Azera https://t.co/oXrK1T5bRE eBay https://t.co/jib0AYyyHi,1477435992155955200,2022-01-02 00:26:04+00:00,0,parts_brake,
9722,"🪞JANUARY • aquarius. gemini. libra.

blessings— happiness in all aspects, communication, reconciliation, new work ventures, travel, good health

lessons— revelations, cutting social media usage, recognizing your true friends/soul family, challenges at work",1477435965220155392,2022-01-02 00:25:58+00:00,3447,thepisceanaura,on your mind
9723,@EnsPulver1958 @maura_resister @Robertsixto2 @Sen_JoeManchin What’s ridiculous in your opinion? Joe agreed to $2T down from $3.5T. But he’s worried that families will spend the money on drugs or take time off to hunt. It’s a reconciliation Bill. Only get one chance. WV needs &amp; wants it. https://t.co/f1ssitUPT7,1477435931481317383,2022-01-02 00:25:50+00:00,3,LuannaSheridan1,"Florida, USA"
9724,"@PatriotSauce @whereistruth17 Dark NWO &amp; BBB is done.  Nuremborg 2,0 trials already done where is everybody. Tribunals have been going on since 2016. Who's left",1477435878280683520,2022-01-02 00:25:37+00:00,0,John01044712,"Miami Beach, Chicago"
9725,@HartisPhd @sexygirl798 @mikememoli @POTUS That's why I'm trust BBB is going to happen.,1477435854595448840,2022-01-02 00:25:31+00:00,1,amyriscool,Chicagoland
9726,“The 3rd archive” is the reconciliation and union of indigenous/oralate knowledge systems and  settler/literate knowledge systems. There’s no getting through the next few decades of climate crisis without it. https://t.co/6TjDPiIJdV,1477435846743576578,2022-01-02 00:25:29+00:00,0,techgreatness,"Portland, OR"
9727,venus rx and reconciliation…,1477435763948232704,2022-01-02 00:25:10+00:00,0,g4ilele,venus
9728,"Now that I’m in a much better place &amp; headspace, I wish I could have a meaningful heart to heart of reconciliation with my previous roommates. One of them especially. 
Genuinely sorry for my part in the situation, and I will always love them &amp; I hope they’re doing so good. ☁️🖤",1477435754074841088,2022-01-02 00:25:07+00:00,0,mindful_liz,
9729,@ChaseFa12753299 Don’t know who you are but list some good uva pros to make me reconsider,1477435710114304001,2022-01-02 00:24:57+00:00,0,BBB_804,
9730,@BeastOfTruth here’s the truth you need social media to exist and I don’t. Nice try though now run along 🤣🤣🤣. #YouPlayedYourself  @LBKlegend07 @nxtgen8k @KBG_Garrett900 @Melo047 @PostUp_bbb @theRealJayDub2 @NoahJOsborne @GrackleNoises @stephkeepitG https://t.co/pYh5D8X2F3,1477435626928898049,2022-01-02 00:24:37+00:00,1,Gr8tness84,Earth
9731,"@justice4all01 The only thing she accomplished in 2021 is keeping workers in poverty (no to $15), sending children back to poverty (no to BBB extension of child tax credit), and blocking the right to vote (no to filibuster reform).",1477435489103847426,2022-01-02 00:24:04+00:00,1,LaborsDJ,"Baltimore, MD"
9732,"@HerschelWalker Embarrassing.  The framework for the Build Back Better Plan has been available for months.  A candidate for the U.S. Senate didn’t bother to read it or doesn’t understand it?

@GaRepublicans can do much better.",1477435336875810820,2022-01-02 00:23:28+00:00,81,jimfusillibooks,New York
9733,@LBKlegend07 @BeastOfTruth @nxtgen8k @theRealJayDub2 @PostUp_bbb @CTcleaningcrew @TBCWPHENOM @Knock_OutNEd @JGamerUK80 @DoWhatYouDo6 On god when has this mf ever talked about video games I’ve never heard him say shit about playing anything he too busy trying to tell other dudes he a grown man lol but really acting sus,1477435307666591745,2022-01-02 00:23:21+00:00,0,riothajoker,"South Carolina, USA"
9734,"@Sen_JoeManchin You could help by passing BBB. But you won’t, because it isn’t the “people of West Virginia” that you care about.",1477435250900979716,2022-01-02 00:23:07+00:00,3,SusanoftheLanes,
9735,"Yeah, sure, billionaire cuckold “but I have a mansion” is Lucy pulling football from Charlie Brown democrats.  Don’t trust him.              Manchin told White House he would support version of tax on billionaires https://t.co/L4VgRN7GQI",1477435159930675202,2022-01-02 00:22:46+00:00,1,evetschoul,"Ohio, USA"
9736,@PFTCommenter How Kid Rock isn’t park of build back better is beyond me. Bipartisan - no question,1477435092725383169,2022-01-02 00:22:30+00:00,0,EgweneAlVer,
9737,2022 are we getting the full BBB pkg? Is Congress getting their pay raise? The one THEY vote for themselves! Their golden Healthcare plan? We need to start asking how they can afford mansions n yachts on their salaries? Our taxes pay their big lifestyles!,1477435081576914945,2022-01-02 00:22:27+00:00,1,Ladylibra101,"Cambridge, near Boston"
9738,@MarshaBlackburn THE BUILD BACK BETTER BILL would of helped millions of Americans but the republican party doesn't want to support that.,1477435078296940547,2022-01-02 00:22:26+00:00,0,FakeLameMedia,
9739,"Congress’ 2022 to-do list includes revived social spending bill, voting rights, Capitol riot probe https://t.co/72ywYoVQxz",1477434991667650560,2022-01-02 00:22:06+00:00,50,realTuckFrumper,Witness Protection
9740,"@Sen_JoeManchin Love you Joe! Just watching American Pickers who are exclaiming great points in State of W Va! Could not be more proud of my 5 relatives who live there and are backing you opposing BBB, which really does more harm to the populice of W Va than help it!",1477434977537175553,2022-01-02 00:22:02+00:00,1,antonio2259,"Linglestown, PA"
9741,"@SenatorSinema Pass BBB and Voting rights!
Some killing Biden's Agenda!",1477434975674851331,2022-01-02 00:22:02+00:00,0,16xracers,Santa Fe New Mexico
9742,"Uh, Congresswoman, I'm Not Sure That Option to Pass Build Back Better Is Legal https://t.co/gyamduU5R5",1477434964010487813,2022-01-02 00:21:59+00:00,0,LandesOne,"St. Louis, MO"
9743,"@riothajoker @BeastOfTruth @nxtgen8k @theRealJayDub2 @PostUp_bbb @CTcleaningcrew @TBCWPHENOM @Knock_OutNEd @JGamerUK80 @DoWhatYouDo6 Real shit tho smh, everybody tough on the internet",1477434948382564356,2022-01-02 00:21:55+00:00,1,LBKlegend07,Lubbock Texas
9744,"Congress’ 2022 to-do list includes revived social spending bill, voting rights, Capitol riot probe https://t.co/rtX7WuW03F https://t.co/RbNmIjeqBN",1477434864626401281,2022-01-02 00:21:35+00:00,0,ZyiteGadgets,http://www.zyite.com/
9745,"We can't get enough consensus to pass a spending bill, so let's instead agree to rewrite the Constitution so that my faction gets everything it wants forever.

Simple, when you think about it. https://t.co/TooQyAJSNE",1477434814311587846,2022-01-02 00:21:23+00:00,14,petespiliakos,
9746,ORD NE Jan 1 Climate: High: 6 Low: -3 Precip: 0.05 Snow: M https://t.co/qb2wH1tGH7 https://t.co/VESzmPbYYC,1477434706434035712,2022-01-02 00:20:58+00:00,1,iembot_gid,"Hastings, NE"
9747,@kyrstensinema Not much in thanks to you.  Get back to work and pass the voting rights bill and BBB.  That's how you can help AZ instead of lining your own pockets.,1477434701170331652,2022-01-02 00:20:56+00:00,0,NanaWaz5924,
